number_of_vehicles,number_of_casualties,day_of_week,time,local_authority_district,speed_limit,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,road_surface_conditions,urban_or_rural_area,sex_of_casualty,age_band_of_casualty,casualty_severity,casualty_home_area_type,casualty_imd_decile,Year,Month,Day,wind_conditions,weather_conditions_Fine,weather_conditions_Fog or mist,weather_conditions_Other,weather_conditions_Raining,weather_conditions_Snowing,casualty_type_Car driver,casualty_type_Car front seat passenger,casualty_type_Car rear seat passenger,casualty_type_Cyclist,casualty_type_Goods vehicle driver,casualty_type_Goods vehicle passenger,casualty_type_Motorcycle passenger,casualty_type_Motorcycle rider,casualty_type_Other vehicle occupant,casualty_type_Pedestrian,casualty_type_Public transport driver,casualty_type_Public transport passenger
1,1,1,14,1,40,1,0,2,0,1,1,7,0,1,5,2021,9,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,5,6,0,20,0,0,1,0,0,0,6,0,0,5,2021,10,23,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,4,13,2,30,0,0,0,1,0,1,6,0,0,0,2022,10,7,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,13,2,30,0,0,0,1,0,1,6,0,0,0,2022,10,7,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,9,3,40,0,0,0,0,0,0,6,1,0,1,2022,1,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,13,2,30,0,0,0,1,0,0,3,1,0,0,2022,12,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,5,1,3,30,0,0,2,0,0,0,5,1,0,0,2022,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,1,3,22,1,30,0,0,1,1,0,0,4,1,1,5,2019,10,24,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,0,13,0,20,0,0,0,0,0,0,7,0,0,3,2019,4,15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,13,0,20,0,0,0,0,0,0,7,0,0,3,2019,4,15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,13,3,30,1,0,0,0,1,0,6,1,1,6,2021,3,20,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,7,15,1,30,1,0,0,1,0,0,9,1,0,8,2022,6,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,6,2,60,0,0,2,1,1,0,6,0,0,7,2018,12,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,5,7,1,70,1,0,0,1,1,0,7,0,0,8,2018,11,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,16,3,20,0,0,0,0,0,0,4,0,0,8,2021,5,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,2,6,2,40,1,0,0,1,0,0,5,0,0,1,2020,8,26,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,4,15,3,30,1,0,0,0,0,1,10,0,1,0,2019,5,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,10,2,30,1,0,0,0,0,0,9,0,0,1,2019,5,30,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,2,23,0,30,1,0,1,0,0,1,4,0,0,1,2022,7,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,3,5,19,3,20,0,0,1,0,0,1,6,0,1,0,2019,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,5,19,3,20,0,0,1,0,0,1,6,0,1,0,2019,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,5,19,3,20,0,0,1,0,0,1,6,0,1,0,2019,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,17,3,30,1,0,1,0,0,1,7,0,1,0,2018,10,15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,17,3,40,0,0,1,1,0,0,6,0,0,0,2020,12,16,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,14,3,30,0,0,0,0,0,1,5,1,0,5,2019,11,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,9,0,50,0,0,0,0,1,0,5,1,1,0,2022,5,24,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,18,3,30,0,0,1,0,0,1,4,1,1,0,2018,1,30,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,0,14,2,40,0,0,0,0,0,1,8,0,0,0,2019,4,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,5,16,3,30,1,1,1,1,0,0,6,0,0,1,2022,2,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,16,3,30,1,1,1,1,0,0,6,0,0,1,2022,2,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,8,0,40,1,0,0,0,1,1,6,0,0,2,2021,7,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,2,19,3,40,0,1,1,1,0,1,6,1,0,8,2022,2,16,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,7,16,3,30,1,0,0,0,0,0,4,0,1,0,2018,6,24,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,12,3,30,1,1,0,0,0,0,5,0,1,0,2020,6,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,10,2,30,0,0,0,0,0,0,2,1,0,5,2018,1,27,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,1,4,15,2,70,1,0,0,0,1,0,3,0,0,6,2022,2,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,9,2,30,0,0,0,0,1,1,8,0,1,1,2019,12,13,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,5,12,3,30,0,0,0,0,0,0,5,0,0,7,2021,9,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,17,0,40,0,1,0,0,0,0,2,0,0,0,2019,8,27,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,2,9,3,30,1,0,0,0,1,0,3,0,0,1,2018,2,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,3,10,0,30,0,0,0,0,0,1,10,1,0,2,2022,10,13,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,0,10,2,40,0,1,0,0,0,1,1,0,0,0,2021,3,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,4,14,0,30,0,1,0,1,0,1,4,0,0,1,2018,1,5,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,18,3,30,0,0,1,1,0,0,2,0,1,0,2018,11,19,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,5,14,2,70,0,0,0,1,1,0,5,0,0,0,2021,7,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,22,1,30,0,1,1,1,0,1,2,0,0,2,2021,7,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1,16,2,20,0,0,0,0,1,1,6,1,1,4,2020,7,14,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,5,2,7,0,70,1,0,0,1,1,0,5,0,0,2,2020,1,29,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,5,2,7,0,70,1,0,0,1,1,0,5,0,0,2,2020,1,29,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,5,2,7,0,70,1,0,0,1,1,0,5,0,0,2,2020,1,29,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,5,2,7,0,70,1,0,0,1,1,0,5,0,0,2,2020,1,29,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,5,2,7,0,70,1,0,0,1,1,0,5,0,0,2,2020,1,29,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,7,10,3,30,0,0,0,1,0,1,4,1,0,1,2022,1,16,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,1,7,11,1,50,0,0,0,0,1,1,7,0,1,0,2019,8,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,19,2,30,0,0,1,0,0,0,5,0,0,2,2018,3,19,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,1,14,1,30,0,0,0,1,0,0,3,0,0,0,2021,10,5,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,0,15,3,30,0,1,0,1,0,0,8,0,0,4,2018,5,21,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,15,3,30,0,1,0,1,0,0,8,0,0,4,2018,5,21,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,15,3,30,0,1,0,1,0,0,8,0,0,4,2018,5,21,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,2,17,0,30,1,1,0,0,0,1,0,0,0,5,2018,3,28,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,7,16,1,30,0,0,0,0,1,0,5,0,0,0,2021,4,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,0,8,1,40,0,0,0,0,0,1,7,0,0,3,2018,1,15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,0,8,1,40,0,0,0,0,0,1,7,0,0,3,2018,1,15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,3,7,19,0,30,1,1,0,0,1,1,4,0,0,3,2021,7,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,19,0,30,1,1,0,0,1,1,4,0,0,3,2021,7,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,19,0,30,1,1,0,0,1,1,4,0,0,3,2021,7,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,1,0,9,2,30,1,0,0,0,0,0,6,0,0,0,2018,6,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,12,1,40,0,0,0,0,1,1,6,0,0,0,2019,2,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,12,1,40,0,0,0,0,1,1,6,0,0,0,2019,2,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,14,2,30,0,0,0,1,1,1,3,0,0,0,2019,9,9,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,15,1,30,0,1,0,0,0,1,10,0,1,6,2021,11,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,8,3,30,0,0,0,0,0,0,7,1,0,9,2019,5,20,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,21,1,60,1,0,2,0,1,0,4,1,0,2,2021,10,25,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,9,2,30,0,0,0,1,0,1,7,1,0,1,2018,12,21,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,0,22,3,30,0,0,1,0,0,1,6,0,0,3,2021,5,24,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,19,3,30,0,0,1,2,0,0,2,0,0,7,2022,12,10,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,5,19,3,30,0,0,1,2,0,0,2,0,0,7,2022,12,10,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,0,10,3,40,0,0,0,1,0,1,10,0,0,9,2020,10,26,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,4,15,3,50,0,0,0,1,0,0,1,0,0,0,2021,5,28,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,3,4,15,3,50,0,0,0,1,0,0,1,0,0,0,2021,5,28,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,3,4,15,3,50,0,0,0,1,0,0,1,0,0,0,2021,5,28,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,2,2,10,1,20,1,0,0,0,0,1,4,0,0,8,2018,12,12,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,2,10,1,20,1,0,0,0,0,1,4,0,0,8,2018,12,12,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,15,1,30,1,0,0,0,0,1,0,0,0,0,2018,3,9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,4,11,3,30,0,0,0,0,0,0,9,0,1,0,2022,3,25,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,2,0,1,30,1,1,1,0,0,0,4,0,0,0,2021,7,21,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,1,4,11,0,30,0,0,0,0,0,1,8,1,0,0,2022,4,8,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,22,3,30,1,1,1,0,0,0,6,0,1,0,2022,6,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,12,3,20,0,0,0,0,0,0,9,0,1,9,2019,7,30,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,10,1,20,1,0,0,0,1,0,5,1,0,3,2020,3,23,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,7,16,3,30,0,1,0,1,0,1,8,0,1,0,2021,12,26,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,20,3,30,0,0,0,0,0,0,8,0,0,8,2020,11,27,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,3,23,3,20,0,0,1,1,0,0,4,0,1,0,2022,9,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,3,9,3,30,0,0,0,0,0,0,10,1,1,0,2018,11,15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,20,1,40,0,0,1,1,0,1,3,0,0,3,2018,1,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,16,2,30,0,1,1,1,0,1,9,0,1,2,2021,1,8,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,16,2,30,0,1,1,1,0,1,9,0,1,2,2021,1,8,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,17,3,30,0,1,0,0,0,0,2,1,1,0,2022,4,30,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,3,21,0,30,0,0,1,1,0,0,6,0,0,2,2019,12,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,12,0,30,0,0,0,0,0,0,3,0,0,2,2020,10,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,4,8,2,40,0,1,0,0,0,0,0,0,0,1,2022,5,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,13,3,30,0,0,0,1,1,0,0,0,1,0,2020,2,24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,4,9,3,30,1,0,0,0,0,1,10,0,0,2,2018,7,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,2,17,3,30,0,0,0,1,0,0,4,0,1,0,2022,1,19,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,0,18,3,30,0,0,1,1,0,1,4,0,0,0,2020,10,26,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,19,3,30,0,1,1,1,0,0,7,0,1,0,2018,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,4,6,2,60,1,0,0,0,1,1,8,0,0,3,2020,7,31,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,10,1,50,1,0,0,0,0,1,6,0,0,5,2019,10,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,1,5,14,1,60,1,0,0,2,1,1,3,1,0,5,2021,1,2,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2,2,1,19,2,30,0,0,0,0,1,0,5,0,0,0,2020,8,11,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,1,19,2,30,0,0,0,0,1,0,5,0,0,0,2020,8,11,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,7,1,60,1,0,0,0,1,1,4,0,0,3,2018,8,14,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,7,2,2,60,1,0,2,0,1,0,5,0,0,1,2020,8,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,7,2,2,60,1,0,2,0,1,0,5,0,0,1,2020,8,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,7,2,2,60,1,0,2,0,1,0,5,0,0,1,2020,8,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,22,0,30,1,0,0,0,0,1,7,0,0,0,2022,5,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,12,0,50,1,0,0,0,1,1,4,0,0,1,2022,8,7,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,7,2,3,30,0,0,1,1,0,0,5,1,0,9,2019,10,27,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,2,8,3,30,0,1,0,0,0,1,3,0,1,1,2022,2,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,17,2,50,0,0,0,0,1,1,4,0,1,0,2021,7,14,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,5,1,1,30,1,0,2,0,1,0,5,1,1,5,2021,7,24,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,2,18,0,70,0,1,2,0,1,0,2,0,0,1,2022,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,2,18,0,70,0,1,2,0,1,0,2,0,0,1,2022,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
